#{"t_start": 1729009905.8080766, "env_id": "ALE/Breakout-v5"}
r,l,t
11.0,554,2644.893541
4.0,305,2646.929965
16.0,616,2652.840878
12.0,640,2660.041995
22.0,663,2666.324485
6.0,382,2668.976126
19.0,628,2674.958214
15.0,713,2682.792055
7.0,383,2685.415862
12.0,640,2691.56108
15.0,679,2699.180994
3.0,237,2700.645299
16.0,753,2707.659672
11.0,577,2713.243907
15.0,566,2718.727535
26.0,829,2727.581364
16.0,617,2737.293036
15.0,563,2742.753478
20.0,751,2749.732196
22.0,786,2758.218274
22.0,711,2765.068457
10.0,521,2770.244102
23.0,736,2777.120242
11.0,580,2782.782389
11.0,572,2788.141377
11.0,549,2793.521225
17.0,761,2800.65599
8.0,509,2805.651793
5.0,330,2809.205192
9.0,517,2813.171576
17.0,691,2821.059675
23.0,595,2826.797572
12.0,635,2832.876001
18.0,732,2839.640205
6.0,395,2843.664633
17.0,716,2850.41144
14.0,551,2855.8766
10.0,508,2860.714141
23.0,727,2867.633325
9.0,463,2876.511624
10.0,506,2881.281313
8.0,440,2884.616138
8.0,433,2888.80143
19.0,674,2895.35082
12.0,611,2901.196291
11.0,553,2906.70613
20.0,589,2912.492733
22.0,657,2918.752871
7.0,388,2922.803924
14.0,736,2929.582087
12.0,432,2934.000071
10.0,587,2939.547598
20.0,612,2945.285382
23.0,701,2951.911555
15.0,712,2959.781121
20.0,728,2966.665836
10.0,372,2970.523196
26.0,829,2978.295513
10.0,528,2983.423773
12.0,622,2989.393362
13.0,693,2996.067476
8.0,437,3000.528156
23.0,721,3007.614112
9.0,508,3012.594749
11.0,569,3022.388521
9.0,502,3027.283125
8.0,444,3031.859877
16.0,611,3037.632143
19.0,765,3044.857771
6.0,339,3048.366623
12.0,610,3054.195045
17.0,696,3060.785846
10.0,552,3066.112638
19.0,713,3072.782686
9.0,518,3077.684994
11.0,537,3082.80964
9.0,491,3087.690211
9.0,476,3092.382201
17.0,710,3098.986188
30.0,907,3107.419295
13.0,498,3112.328693
12.0,624,3118.219734
13.0,617,3123.999405
29.0,872,3133.391412
13.0,658,3139.609405
15.0,691,3146.051092
22.0,768,3159.717838
28.0,981,3168.565078
16.0,755,3176.684479
24.0,649,3182.725615
19.0,778,3189.815109
13.0,656,3196.093582
9.0,494,3201.010319
12.0,613,3206.964271
18.0,744,3215.054972
20.0,711,3221.79392
20.0,762,3228.873285
11.0,572,3234.401567
12.0,697,3240.8466
25.0,790,3249.488768
17.0,723,3256.355775
13.0,725,3263.168048
12.0,598,3268.684303
12.0,490,3273.590015
9.0,466,3278.207198
22.0,775,3285.342302
19.0,749,3293.468087
9.0,450,3300.564822
12.0,682,3308.022554
13.0,587,3313.809559
22.0,781,3321.057621
