#{"t_start": 1729092629.913124, "env_id": "roundabout-v0"}
r,l,t
9.041667,11,9420.2119
9.125,11,9431.186107
9.083333,11,9442.206716
9.041667,11,9453.16915
9.166667,11,9464.200629
9.166667,11,9475.243946
9.083333,11,9486.271592
9.125,11,9497.287343
9.125,11,9508.240772
9.125,11,9519.322139
9.166667,11,9530.31358
9.166667,11,9541.279728
9.166667,11,9552.352784
9.125,11,9566.995548
9.083333,11,9578.108352
9.166667,11,9589.199799
9.166667,11,9600.278421
9.166667,11,9611.33347
9.083333,11,9622.387758
9.166667,11,9633.467508
9.166667,11,9644.651211
9.166667,11,9655.733655
9.083333,11,9669.743788
9.083333,11,9680.855889
9.166667,11,9692.030957
9.166667,11,9703.06421
9.125,11,9714.137376
9.166667,11,9725.170959
9.125,11,9736.137035
9.125,11,9747.21138
9.041667,11,9758.40515
9.125,11,9769.463562
9.166667,11,9780.458327
9.125,11,9791.536771
9.125,11,9802.644492
9.166667,11,9813.759623
9.083333,11,9824.822795
9.166667,11,9835.9022
9.125,11,9846.983828
9.083333,11,9858.052298
9.166667,11,9869.152033
9.125,11,9880.27669
9.166667,11,9891.37557
9.041667,11,9902.4914
9.166667,11,9913.663133
9.041667,11,9928.163804
9.083333,11,9939.241622
9.166667,11,9950.391582
9.166667,11,9961.569957
9.083333,11,9972.665957
9.166667,11,9983.692425
9.166667,11,9994.823627
9.083333,11,10005.849673
9.166667,11,10016.906811
9.125,11,10028.103767
9.166667,11,10039.304198
9.166667,11,10050.387104
9.083333,11,10061.493793
9.125,11,10072.58288
9.166667,11,10083.657598
9.125,11,10094.739011
9.166667,11,10105.837681
9.166667,11,10117.000867
9.166667,11,10128.160755
9.125,11,10139.269085
9.166667,11,10150.358288
9.125,11,10161.524509
9.166667,11,10172.691111
9.125,11,10183.914513
9.166667,11,10198.297238
9.166667,11,10209.435048
9.166667,11,10220.470108
9.125,11,10231.557414
9.125,11,10242.590114
9.166667,11,10253.633718
9.166667,11,10264.697167
9.125,11,10275.85638
9.125,11,10286.984164
9.041667,11,10298.041276
9.125,11,10309.082188
9.083333,11,10320.14065
9.166667,11,10331.228503
9.166667,11,10342.310779
9.083333,11,10353.416211
9.083333,11,10364.559833
9.166667,11,10375.498539
9.166667,11,10386.606017
9.125,11,10397.758455
9.125,11,10408.750838
9.166667,11,10419.766427
9.166667,11,10430.888597
9.125,11,10441.939788
9.166667,11,10456.102332
9.125,11,10467.179605
9.166667,11,10478.342313
9.125,11,10489.553105
9.125,11,10500.56673
9.125,11,10511.642491
9.166667,11,10522.732328
